numeros,articles,titre,persee_id,auteurlabel,personne_idLabel,year_of_birth,year_of_death,sex_or_genderLabel
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0468_0000_3#Web,"Giovanni Ricci, Il Principe e la morte. Corpo, cuore, effigie nel Rinascimento",257530,Michèle Benaiteau,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0471_0000_1#Web,"Salvatore Ciriacono, Acque e agricoltora, Venezia, l'Olanda et la bonifica europea in età moderna",29382,Alejandro Tortolero,Alejandro Tortolero,????,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0475_0000_4#Web,"Maria Antonietta Visceglia (éd.), Signori, Patrizi, Cavalieri nell' Età moderna",29436,Olivier Rouchon,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0478_0000_4#Web,"Pierre Dubuis, Le jeu de la vie et de la mort. La population du Valais (XIVe-XVIe siècle)",275215,Henri Dubois,Henri Dubois,1923,2012,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0480_0000_2#Web,"Mario Carelli, Cultures croisées : histoire des échanges culturels entre la France et le Brésil de la Découverte aux Temps modernes, préface de Gilbert Durand",276024,Frank Lestringant,Frank Lestringant,1951,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0481_0000_3#Web,"Alain Tallon, La France et le concile de Trente (1518-1563)",59445,Alain Jouanna,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0484_0000_2#Web,"Olivier Christin, La paix de religion. L'autonomisation de la raison politique au XVIe siècle",33646,Alain Tallon,Alain Tallon,1967,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0486_0000_2#Web,"Nancy Lyman Roelker, One King, One Faith. The Parliament of Paris and the Religious Reformations of the Sixteenth Century",254279,Michel Cassan,Michel Cassan,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0488_0000_3#Web,"Jean-Louis Bourgeon, Charles XI devant la Saint -Barthélémy",254279,Michel Cassan,Michel Cassan,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0490_0000_3#Web,"Sylvie Charton-Le-Clech, Chancellerie et culture au XVIe siècle (les notaires et secrétaires du roi de 1515 à 1547)",286309,Laurence Fontaine,Laurence Fontaine,1946,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0492_0000_2#Web,"Philippe Hamon, L'argent du roi. Les finances sous François Ier",30019,Alain Guéry,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0494_0000_2#Web,"Philippe Hamon, « Messieurs des finances ». Les grands officiers de finance dans la France de la Renaissance",33646,Alain Tallon,Alain Tallon,1967,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0496_0000_4#Web,"Jean Tricard, Les campagnes limousines du XIVe au XVIe siècle. Originalité et limites d'une reconstruction rurale",275307,Jean Jacquart,Jean Jacquart,1928,1998,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0497_0000_3#Web,"Stuart Carroll, Noble Power during the French Wars of Religion. The Guise Affinity and the Catholic Cause in Normandy",257753,Robert Descimon,Robert Descimon,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_2#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_2_279855_t1_0499_0000_3#Web,"Ellery Schalk, L'épée et le sang. Une histoire du concept de noblesse (vers 1500-vers 1600)",387652,Pierre Serna,Pierre Serna,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279861#Web,Les trois héritages de Michel de Certeau. Un projet éclaté d'analyse de la modernité,38468,Éric Maigret,Éric Maigret,1953,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279863#Web,"Présentation. Nature de l'objet, structure du paysage.",236351,Philippe Braunstein,Philippe Braunstein,1933,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279864#Web,Le paysage aux époques historiques : un document archéologique,252818,Philippe Leveau,Philippe Leveau,1940,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279865#Web,L'incastellamento dans le Latium. Remarques à propos de fouilles récentes,140471,Étienne Hubert,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279866#Web,"Donner du sens à l'objet. Archéologie, technologie culturelle et anthropologie",284844,Michel Gras,Michel Gras,1945,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279867#Web,Pour une archéologie du rite,350733,John Scheid,John Scheid,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279869#Web,Théories et pratiques de la souveraineté dans la Monarchie hispanique : un conflit de juridictions à Cambrai,418103,Juan José Ibáñez,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279870#Web,Révolutions sans révolutionnaires ? Acteurs ordinaires et crises politiques sous l'Ancien Régime (note critique),29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0655_0000_1#Web,"Simon Barton, The Aristocracy in Twelth-Century León and Castile",265970,Jean-Pierre Molénat,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0657_0000_2#Web,"Vincent Serverat, La pourpre et la glèbe. Rhétorique des États de la société dans l'Espagne médiévale",268334,Adeline Rucquoi,Adeline Rucquoi,1949,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0659_0000_1#Web,"Vincent Serverat, La pourpre et la glèbe. Rhétorique des États de la société dans l'Espagne médiévale",268334,Adeline Rucquoi,Adeline Rucquoi,1949,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0659_0000_6#Web,"Olivia Remie Constable, Trade and Traders in Muslim Spain. The Commercial Realignment of the Iberian Peninsula, 900-1500",30106,Mercedes García-Arenal,Mercedes García-Arenal,1950,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0661_0000_1#Web,"Maria Dolores Lopez Pérez, La Corona de Aragon y el Magreb en el siglo XIV (1331-1410)",28598,Serge Gubert,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0664_0000_2#Web,"Philippe Sénac (textes réunis et présentés par), Histoire et archéologie des terres catalanes au Moyen Age",59513,Jean-Pierre Barraqué,Jean-Pierre Barraqué,1953,2013,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0666_0000_2#Web,"David Abulafia, A Mediterranean Emporium. The Catalan Kingdom of Majorca",250369,Martin Aurell,Martin Aurell,1958,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0668_0000_3#Web,"Jaume Aurell et Alfons Puigarnau, La cultura del mercader en la Barcelona del siglo XV, prologue de José Enrique Ruiz-Domènec",59513,Jean-Pierre Barraqué,Jean-Pierre Barraqué,1953,2013,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0670_0000_2#Web,"Ernesto García Fernández (dir.), Religiosidad y sociedad en el País Vasco (s. XIV-XVI)",268334,Adeline Rucquoi,Adeline Rucquoi,1949,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0672_0000_2#Web,"James William Brodman, Charity and Welfare. Hospitals and the Poor in Medieval Catalonia",30714,Charles de Miramon,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0674_0000_2#Web,"James Casey, Early Modem Spain. A social History",29219,Christian Windler,Christian Windler,1960,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0675_0000_3#Web,"Esteban Hernández Esteve, Noticia del abastecimiento de carne en la ciudad de Burgos (1535-1537). Libro Mayor del obligado de las carnicerías",276795,Francis Brumont,Francis Brumont,1946,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0677_0000_1#Web,"Maria del Pilar Rábade Obrado, Una élite de poder en la Corte de los Reyes Católicos. Los judeo-conversos",228418,Marie-Claude Gerbet,Marie-Claude Gerbet,????,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0677_0000_3#Web,"Alain Milhou, Pouvoir royal et absolutisme dans l'Espagne du XVIe siècle",29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0680_0000_4#Web,"Santiago Fernández Conti, Los Consejos de Estado y guerra de la monarquía hispána en tiempos de Felipe II, 1548- 1598Manuel Rivero, Felipe II y el gobierno de ItaliaCarlos Javier Carlos Morales, El Consejo de Hacienda de Castilla, 1523- 1602. Patronazgo y clientelismo en el gobierno de las finanzas reales durante el siglo XVI",258444,Jean-Pierre Dedieu,Jean-Pierre Dedieu,1948,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0684_0000_2#Web,"Geoffrey Parker, The Grand Strategy of Philip II",84569,Juan Francisco Pardo Molero,Juan Francisco Pardo Molero,1968,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0685_0000_2#Web,"José Ignacio Andrés Ucendo, La fiscalidad en Castillo, en el siglo XVII : los servicios de Millones",59515,José Javier Ruiz Ibáñez,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0686_0000_4#Web,"Beatriz Cárceles de Gea, Reforma y fraude fiscal en el reinado de Carlos II. La sala de Millones (1658-1700)",25126,Michel Zylberberg,Michel Zylberberg,1940,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0688_0000_2#Web,"Christian Windler, Élites locales, señores, reformistas. Redes clientelares y Monarquía hacia finales del Antiguo Régimen",29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0691_0000_3#Web,"José Ignacio Fortea Pérez (éd.), Imágenes de la diversidad. El mundo urbano en la Corona de Castillo, (s. XVI-XVIII)",29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0693_0000_1#Web,"José Angel Achón Isausti, « Avoz de concejo » Linaje y corporación urbana en la constitución de la Provincia de Gipuzkoa : los Báñez y Mondragón, siglos XIII-XVI, s. 1",29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0694_0000_4#Web,"Enrique Soria Mesa, Señores y oligarcas : los señoríos de Granada en la Edad Moderna",268955,Bernard Vincent,Bernard Vincent,1941,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0695_0000_4#Web,"Tomás A. Mantecón Novellán, La muerte de Antonia Isabel Sánchez. Tiranía y escándalo en una sociedad rural del Norte español en el Antiguo Régimen",59516,Marie-Lucie Copete,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0697_0000_3#Web,"Joaquin Pérez Villanueva et Bartolomé Escandell Bonet (dir.), Historici de la Inquisition en España y América, II, Las estructuras del Santo Oficio",25372,Raphaël Carrasco,no value,????,????,no value
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0699_0000_4#Web,"Markus Schreiber, Marranen in Madrid, 1600-1670",29219,Christian Windler,Christian Windler,1960,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0702_0000_2#Web,"Mercedes García-Arenal et Gerard Wœgers, Entre Islam e Occidente. Vida de Samuel Pallache, judío de Fez",29489,Jean-Frédéric Schaub,Q45832953,1963,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0705_0000_2#Web,"Pierre Civil, Image et dévotion dans l'Espagne du XVIe siècle : le traité Norte de ydiotas de Francisco de Monzón (1563)",256334,Guy Lemeunier,Guy Lemeunier,1942,2010,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0707_0000_3#Web,"Miguel Jiménez Monteserín, Vere Pater Pauperum, El culto de San Julián en Cuenca",268955,Bernard Vincent,Bernard Vincent,1941,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0708_0000_3#Web,"David Ringrose, Spain, Europe and the «Spanish Miracle», 1700-1900",25126,Michel Zylberberg,Michel Zylberberg,1940,2009,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0711_0000_2#Web,"William A. Christian, Jr., Moving Crucifixes in Modern Spain",266787,Michel Lagrée,Michel Lagrée,1946,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0712_0000_3#Web,"William A. Christian, Jr., Visionaries, The Spanish Republic and the Reign of Christ",214854,Elisabeth Claverie,Elisabeth Claverie,1959,????,féminin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0714_0000_4#Web,"Pamela Beth Radcliff, From Mobilization to Civil War: The Politics of Polarization in the Spanish City of Gijón, 1900-1937",233345,Carlos Serrano,Carlos Serrano,1989,2001,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0716_0000_2#Web,"Burnet Bolloten, La guerra civil española. Revolutión y сontrarrevolución",59520,François Godicheau,François Godicheau,1971,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0718_0000_2#Web,"Rémi Skoutelsky, L'espoir guidait leurs pas. Les volontaires français en Espagne républicaine. Les volontaires français dans les Brigades internationales, 1936- 1939, préface d'Antoine Prost",59520,François Godicheau,François Godicheau,1971,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0719_0000_3#Web,"Francesc Vilanova i Vila-Abadal, Repressió política i coacció económica. Les responsabilitats polítiques de republicans i conservadors catalans a la postguerra (1939-1942)",59520,François Godicheau,François Godicheau,1971,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_3#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_3_279871_t1_0721_0000_2#Web,"Marie-Aline Barrachina, Propagande et culture dans l'Espagne franquiste, 1936-1945",64090,Stéphane Michonneau,Stéphane Michonneau,1966,????,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_4#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_4_279877#Web,L'écriture de l'histoire et la représentation du passé,67202,Paul Ricœur,Paul Ricœur,1913,2005,masculin
http://data.persee.fr/issue/ahess_0395-2649_2000_num_55_4#Web,http://data.persee.fr/doc/ahess_0395-2649_2000_num_55_4_279879#Web,Migrations et transmissions inter-générationnelles dans la France du XIXe et du début du XXe siècle,259960,Gilles Postel-Vinay,Gilles Postel-Vinay,1946,????,masculin
